,Identified_Event_Name,Best_Hit,Original_Source,is_best_hit_unique,Event_ID,Top_10_Wikipedia_Pages
45,Cyclone Usha (1994),https://en.wikipedia.org/wiki/1993%E2%80%9394_South_Pacific_cyclone_season,https://en.wikipedia.org/wiki/1993%E2%80%9394_Australian_region_cyclone_season,False,2189,"['https://en.wikipedia.org/wiki/1993%E2%80%9394_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/1993%E2%80%9394_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1994', 'https://en.wikipedia.org/wiki/2024_in_India', 'https://en.wikipedia.org/wiki/Blue_Cross_of_India', 'https://en.wikipedia.org/wiki/Bigg_Boss_(Tamil_TV_series)_season_7', 'https://en.wikipedia.org/wiki/Kailash_Ruhee']"
46,Cyclone Vivienne (1994),https://en.wikipedia.org/wiki/1993%E2%80%9394_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/1993%E2%80%9394_Australian_region_cyclone_season,False,2189,"['https://en.wikipedia.org/wiki/1993%E2%80%9394_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1994', 'https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season', 'https://en.wikipedia.org/wiki/Vanuatu', 'https://en.wikipedia.org/wiki/Rabbit_Ears_Productions']"
47,Hurricane Patricia (2015),https://en.wikipedia.org/wiki/Hurricane_Patricia,https://en.wikipedia.org/wiki/Meteorological_history_of_Hurricane_Patricia,False,3832,"['https://en.wikipedia.org/wiki/Hurricane_Patricia', 'https://en.wikipedia.org/wiki/Meteorological_history_of_Hurricane_Patricia', 'https://en.wikipedia.org/wiki/Hurricane_Lidia_(2023)', 'https://en.wikipedia.org/wiki/Hurricane_Wilma', 'https://en.wikipedia.org/wiki/Typhoon_Tip', 'https://en.wikipedia.org/wiki/Hurricane_Catarina', 'https://en.wikipedia.org/wiki/Josh_Morgerman']"
48,Cyclone Kerry (2005),https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season,False,2195,"['https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Cyclone', 'https://en.wikipedia.org/wiki/Tropical_cyclone', 'https://en.wikipedia.org/wiki/2004%E2%80%9305_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Kerry_Emanuel', 'https://en.wikipedia.org/wiki/Atlantic_hurricane', 'https://en.wikipedia.org/wiki/Hypercane', 'https://en.wikipedia.org/wiki/Tropical_cyclones_and_climate_change', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2005']"
49,Cyclone Willy (2005),https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season,False,2195,"['https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2005', 'https://en.wikipedia.org/wiki/Timeline_of_the_2004%E2%80%9305_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Hurricane_hunters', 'https://en.wikipedia.org/wiki/Dust_devil', 'https://en.wikipedia.org/wiki/Weather_modification', 'https://en.wikipedia.org/wiki/Hurricane_(disambiguation)']"
50,Saint Marcellus'S Flood (1362),https://en.wikipedia.org/wiki/Saint_Marcellus%27s_flood,https://en.wikipedia.org/wiki/Saint_Marcellus%27s_flood,False,34,"['https://en.wikipedia.org/wiki/Saint_Marcellus%27s_flood', 'https://en.wikipedia.org/wiki/Ravenser_Odd', 'https://en.wikipedia.org/wiki/Wadden_Sea', 'https://en.wikipedia.org/wiki/Rungholt', 'https://en.wikipedia.org/wiki/Storm_tides_of_the_North_Sea', 'https://en.wikipedia.org/wiki/Strand_(island)', 'https://en.wikipedia.org/wiki/1360s_in_Denmark', 'https://en.wikipedia.org/wiki/F%C3%B6hr']"
51,Cyclone Martin (1997),https://en.wikipedia.org/wiki/Cyclone_Martin_(1997),https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,True,2194,"['https://en.wikipedia.org/wiki/Cyclone_Martin_(1997)', 'https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Geography_of_the_Cook_Islands', 'https://en.wikipedia.org/wiki/May_1997_Bangladesh_cyclone', 'https://en.wikipedia.org/wiki/2022_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Cyclone_Mocha', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Cyclone_Osea']"
52,Ohio River Flood (1937),https://en.wikipedia.org/wiki/Ohio_River_flood_of_1937,https://en.wikipedia.org/wiki/List_of_Mississippi_River_floods,True,31,"['https://en.wikipedia.org/wiki/Ohio_River_flood_of_1937', 'https://en.wikipedia.org/wiki/Floods_in_the_United_States_(1900%E2%80%931999)', 'https://en.wikipedia.org/wiki/Point_Pleasant,_Ohio', 'https://en.wikipedia.org/wiki/WPAD', 'https://en.wikipedia.org/wiki/2011_Mississippi_River_floods', 'https://en.wikipedia.org/wiki/Old_Shawneetown,_Illinois', 'https://en.wikipedia.org/wiki/Foster_Brooks', 'https://en.wikipedia.org/wiki/Harrisburg,_Illinois', 'https://en.wikipedia.org/wiki/Ohio_River', 'https://en.wikipedia.org/wiki/Salt_River_(Kentucky)']"
54,Mississippi River Flood (2011),https://en.wikipedia.org/wiki/2011_Mississippi_River_floods,https://en.wikipedia.org/wiki/List_of_Mississippi_River_floods,True,31,"['https://en.wikipedia.org/wiki/2011_Mississippi_River_floods', 'https://en.wikipedia.org/wiki/Great_Mississippi_Flood_of_1927', 'https://en.wikipedia.org/wiki/Great_Flood_of_1993', 'https://en.wikipedia.org/wiki/Mississippi_River', 'https://en.wikipedia.org/wiki/Mississippi_River_System', 'https://en.wikipedia.org/wiki/Mississippi_River_floods_of_2019', 'https://en.wikipedia.org/wiki/Morganza_Spillway', 'https://en.wikipedia.org/wiki/Lower_Mississippi_River', 'https://en.wikipedia.org/wiki/Atchafalaya_River']"
55,Hurricane Dolores (1974),https://en.wikipedia.org/wiki/Hurricane_Dolores_(1974),https://en.wikipedia.org/wiki/Hurricane_Dolores_(1974),True,3833,"['https://en.wikipedia.org/wiki/Hurricane_Dolores_(1974)', 'https://en.wikipedia.org/wiki/1974_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/1966_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Rita_Moreno', 'https://en.wikipedia.org/wiki/Lolita', 'https://en.wikipedia.org/wiki/September_1974', 'https://en.wikipedia.org/wiki/1970_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Tropical_Storm_Carlotta_(2018)']"
56,Cyclone Harvey (2005),https://en.wikipedia.org/wiki/Hurricane_Harvey,https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season,False,2195,"['https://en.wikipedia.org/wiki/Hurricane_Harvey', 'https://en.wikipedia.org/wiki/Meteorological_history_of_Hurricane_Harvey', 'https://en.wikipedia.org/wiki/2005_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Cyclone_Harvey', 'https://en.wikipedia.org/wiki/Cyclone', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2005', 'https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclone']"
57,Cyclone Tui (1998),https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,False,2194,"['https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1998', 'https://en.wikipedia.org/wiki/Index_of_Fiji-related_articles', 'https://en.wikipedia.org/wiki/Taveuni', 'https://en.wikipedia.org/wiki/1996%E2%80%9397_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/South_Pacific_tropical_cyclone', 'https://en.wikipedia.org/wiki/Polynesia']"
58,Cyclone Ingrid (2005),https://en.wikipedia.org/wiki/Cyclone_Ingrid,https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season,True,2195,"['https://en.wikipedia.org/wiki/Cyclone_Ingrid', 'https://en.wikipedia.org/wiki/2004%E2%80%9305_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Timeline_of_the_2004%E2%80%9305_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/2005%E2%80%9306_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2005', 'https://en.wikipedia.org/wiki/Weather_of_2005', 'https://en.wikipedia.org/wiki/2007_Atlantic_hurricane_season']"
59,Cyclone Susan (1998),https://en.wikipedia.org/wiki/Cyclone_Susan,https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,True,2194,"['https://en.wikipedia.org/wiki/Cyclone_Susan', 'https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Cyclones_Katrina_and_Victor%E2%80%93Cindy', 'https://en.wikipedia.org/wiki/Cyclone_Ron', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1998', 'https://en.wikipedia.org/wiki/Tropical_cyclone', 'https://en.wikipedia.org/wiki/1997%E2%80%9398_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year']"
60,Cyclone Katrina (1998),https://en.wikipedia.org/wiki/Cyclones_Katrina_and_Victor%E2%80%93Cindy,https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,False,2194,"['https://en.wikipedia.org/wiki/Cyclones_Katrina_and_Victor%E2%80%93Cindy', 'https://en.wikipedia.org/wiki/Cyclone_Jasper', 'https://en.wikipedia.org/wiki/1997%E2%80%9398_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclone', 'https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Atlantic_hurricane', 'https://en.wikipedia.org/wiki/Tropical_Storm_Katrina_(1999)']"
61,Cyclone Ron (1998),https://en.wikipedia.org/wiki/Cyclone_Ron,https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,True,2194,"['https://en.wikipedia.org/wiki/Cyclone_Ron', 'https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Cyclones_Katrina_and_Victor%E2%80%93Cindy', 'https://en.wikipedia.org/wiki/Cyclone_Susan', 'https://en.wikipedia.org/wiki/Ron', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1998', 'https://en.wikipedia.org/wiki/Tropical_cyclone', 'https://en.wikipedia.org/wiki/Cyclone_Studios', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year']"
62,Cyclone Ursula (1998),https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,False,2194,"['https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1998', 'https://en.wikipedia.org/wiki/Tropical_cyclone_naming', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/1945_Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season', 'https://en.wikipedia.org/wiki/Typhoons_in_Taiwan', 'https://en.wikipedia.org/wiki/Storm_Daniel']"
63,Great Mississippi And Missouri Rivers Flood (1993),https://en.wikipedia.org/wiki/Great_Flood_of_1993,https://en.wikipedia.org/wiki/List_of_Mississippi_River_floods,False,31,"['https://en.wikipedia.org/wiki/Great_Flood_of_1993', 'https://en.wikipedia.org/wiki/Great_Mississippi_Flood_of_1927', 'https://en.wikipedia.org/wiki/Mississippi_River', 'https://en.wikipedia.org/wiki/2011_Mississippi_River_floods', 'https://en.wikipedia.org/wiki/Missouri_River', 'https://en.wikipedia.org/wiki/Mississippi_River_System', 'https://en.wikipedia.org/wiki/Great_Flood_(disambiguation)', 'https://en.wikipedia.org/wiki/Great_Flood_of_1951', 'https://en.wikipedia.org/wiki/Great_Flood_of_1844']"
64,Cyclone Veli (1998),https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season,False,2194,"['https://en.wikipedia.org/wiki/1997%E2%80%9398_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1998', 'https://en.wikipedia.org/wiki/South_Pacific_tropical_cyclone']"
65,Cyclone Ted (1976),https://en.wikipedia.org/wiki/1976%E2%80%9377_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/1976%E2%80%9377_Australian_region_cyclone_season,False,2198,"['https://en.wikipedia.org/wiki/1976%E2%80%9377_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Cyclone_Tracy', 'https://en.wikipedia.org/wiki/Ted_Tracey', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Ted_Fujita', 'https://en.wikipedia.org/wiki/Australian_region_tropical_cyclone', 'https://en.wikipedia.org/wiki/Jordan,_Iowa']"
66,Hurricane Barbara (1953),https://en.wikipedia.org/wiki/Hurricane_Barbara_(1953),https://en.wikipedia.org/wiki/Hurricane_Barbara_(1953),True,3834,"['https://en.wikipedia.org/wiki/Hurricane_Barbara_(1953)', 'https://en.wikipedia.org/wiki/1953_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Hurricane_Arthur', 'https://en.wikipedia.org/wiki/1954_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1936_Mid-Atlantic_hurricane', 'https://en.wikipedia.org/wiki/Barbara_Bush']"
67,Cyclone Otto (1977),https://en.wikipedia.org/wiki/1976%E2%80%9377_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/1976%E2%80%9377_Australian_region_cyclone_season,False,2198,"['https://en.wikipedia.org/wiki/1976%E2%80%9377_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_1977', 'https://en.wikipedia.org/wiki/Tropical_cyclone_effects_by_region']"
68,Cyclone Dominic (2009),https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,False,2196,"['https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Typhoons_in_the_Philippines', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2009', 'https://en.wikipedia.org/wiki/Australian_region_tropical_cyclone', 'https://en.wikipedia.org/wiki/Typhoon_Angela', 'https://en.wikipedia.org/wiki/Hurricane_Andrew']"
69,Cyclone Billy (2008),https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,False,2196,"['https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/1998%E2%80%9399_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/2021%E2%80%9322_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2008', 'https://en.wikipedia.org/wiki/Billy_the_Kid', 'https://en.wikipedia.org/wiki/%22Superstar%22_Billy_Graham', 'https://en.wikipedia.org/wiki/Pat_Garrett_and_Billy_the_Kid']"
70,Red River Flood (2009),https://en.wikipedia.org/wiki/2009_Red_River_flood,https://en.wikipedia.org/wiki/2009_Red_River_flood,True,35,"['https://en.wikipedia.org/wiki/2009_Red_River_flood', 'https://en.wikipedia.org/wiki/1997_Red_River_flood', 'https://en.wikipedia.org/wiki/Red_River_floods', 'https://en.wikipedia.org/wiki/1950_Red_River_flood', 'https://en.wikipedia.org/wiki/History_of_flooding_in_Canada', 'https://en.wikipedia.org/wiki/2011_Red_River_flood', 'https://en.wikipedia.org/wiki/Red_River_of_the_North', 'https://en.wikipedia.org/wiki/Floods_in_the_United_States_(2000%E2%80%93present)', 'https://en.wikipedia.org/wiki/Red_River_Floodway', 'https://en.wikipedia.org/wiki/1997_Red_River_flood_in_the_United_States']"
71,Cyclone Ilsa (2009),https://en.wikipedia.org/wiki/Cyclone_Ilsa,https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,False,2196,"['https://en.wikipedia.org/wiki/Cyclone_Ilsa', 'https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/1975_Pacific_hurricane_season', 'https://en.wikipedia.org/wiki/Australian_region_tropical_cyclone', 'https://en.wikipedia.org/wiki/Tropical_cyclone_naming', 'https://en.wikipedia.org/wiki/1958_Atlantic_hurricane_season']"
72,Cyclone Hamish (2009),https://en.wikipedia.org/wiki/Cyclone_Hamish,https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,True,2196,"['https://en.wikipedia.org/wiki/Cyclone_Hamish', 'https://en.wikipedia.org/wiki/Hamish', 'https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Hervey_Bay', 'https://en.wikipedia.org/wiki/Tropical_cyclone', 'https://en.wikipedia.org/wiki/1998%E2%80%9399_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Australian_region_tropical_cyclone']"
73,Cyclone Kirrily (2009),https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,False,2196,"['https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/2023%E2%80%9324_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_Indonesia', 'https://en.wikipedia.org/wiki/Cyclone_Seroja', 'https://en.wikipedia.org/wiki/Australian_region_tropical_cyclone', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2009', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2000']"
74,Cyclone Charlotte (2009),https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season,False,2196,"['https://en.wikipedia.org/wiki/2008%E2%80%9309_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/Cyclone_Mahina', 'https://en.wikipedia.org/wiki/Port_Charlotte,_Florida', 'https://en.wikipedia.org/wiki/Cyclone_(disambiguation)', 'https://en.wikipedia.org/wiki/Tropical_cyclone_naming', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2009', 'https://en.wikipedia.org/wiki/Charlotte_Harbor_(estuary)']"
75,Cyclone Eseta (1988),https://en.wikipedia.org/wiki/1988%E2%80%9389_South_Pacific_cyclone_season,https://en.wikipedia.org/wiki/1988%E2%80%9389_South_Pacific_cyclone_season,True,2197,['https://en.wikipedia.org/wiki/1988%E2%80%9389_South_Pacific_cyclone_season']
76,Cyclone Meena (1989),https://en.wikipedia.org/wiki/1988%E2%80%9389_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/1988%E2%80%9389_South_Pacific_cyclone_season,False,2197,"['https://en.wikipedia.org/wiki/1988%E2%80%9389_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/1988%E2%80%9389_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Tropical_cyclones_by_year', 'https://en.wikipedia.org/wiki/Tropical_cyclones_in_2005', 'https://en.wikipedia.org/wiki/South_Pacific_tropical_cyclone']"
77,St. Lucia'S Flood (1287),https://en.wikipedia.org/wiki/St._Lucia%27s_flood,https://en.wikipedia.org/wiki/St._Lucia%27s_flood,False,36,"['https://en.wikipedia.org/wiki/St._Lucia%27s_flood', 'https://en.wikipedia.org/wiki/South_England_flood_of_February_1287', 'https://en.wikipedia.org/wiki/Zuiderzee', 'https://en.wikipedia.org/wiki/1287', 'https://en.wikipedia.org/wiki/Westfriese_Omringdijk', 'https://en.wikipedia.org/wiki/Vlieland', 'https://en.wikipedia.org/wiki/Radboud_Castle']"
78,Cyclone Delilah (1989),https://en.wikipedia.org/wiki/1988%E2%80%9389_Australian_region_cyclone_season,https://en.wikipedia.org/wiki/1988%E2%80%9389_South_Pacific_cyclone_season,False,2197,"['https://en.wikipedia.org/wiki/1988%E2%80%9389_Australian_region_cyclone_season', 'https://en.wikipedia.org/wiki/1988%E2%80%9389_South_Pacific_cyclone_season', 'https://en.wikipedia.org/wiki/Australian_region_tropical_cyclone', 'https://en.wikipedia.org/wiki/Pacific_typhoon_season']"
79,North Sea Flood (1953),https://en.wikipedia.org/wiki/North_Sea_flood_of_1953,https://en.wikipedia.org/wiki/St._Lucia%27s_flood,False,36,"['https://en.wikipedia.org/wiki/North_Sea_flood_of_1953', 'https://en.wikipedia.org/wiki/North_Sea_flood_of_1962', 'https://en.wikipedia.org/wiki/North_Sea_flood_of_1978', 'https://en.wikipedia.org/wiki/North_Sea_flood', 'https://en.wikipedia.org/wiki/Foulness_Island', 'https://en.wikipedia.org/wiki/Coastal_flooding', 'https://en.wikipedia.org/wiki/1953_flood', 'https://en.wikipedia.org/wiki/Numansdorp', 'https://en.wikipedia.org/wiki/1928_Thames_flood']"
